id_linha,id_pedido,data_pedido,data_envio,modo_envio,id_cliente,nome_cliente,segmento,pais,cidade,estado,codigo_postal,regiao,id_produto,categoria,subcategoria,nome_produto,vendas,quantidade,desconto,lucro,dias_entrega,margem_lucro,ano_mes
93,CA-2015-149587,2015-01-31,2015-02-05,Segunda Classe,KB-16315,Karl Braun,Consumidor,United States,Minneapolis,Minnesota,55407,Central,OFF-PA-10003177,Materiais de Escritório,Paper,Xerox 1999,12.96,2,0.0,6.2208,5,47.99999999999999,2015-01
94,CA-2015-149587,2015-01-31,2015-02-05,Segunda Classe,KB-16315,Karl Braun,Consumidor,United States,Minneapolis,Minnesota,55407,Central,FUR-FU-10003799,Móveis,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",53.34,3,0.0,16.5354,5,30.999999999999993,2015-01
95,CA-2015-149587,2015-01-31,2015-02-05,Segunda Classe,KB-16315,Karl Braun,Consumidor,United States,Minneapolis,Minnesota,55407,Central,OFF-BI-10002852,Materiais de Escritório,Binders,Ibico Standard Transparent Covers,32.96,2,0.0,16.1504,5,49.00000000000001,2015-01
96,US-2017-109484,2017-11-06,2017-11-12,Classe Padrão,RB-19705,Roger Barcio,Home Office,United States,Portland,Oregon,97206,Oeste,OFF-BI-10004738,Materiais de Escritório,Binders,Flexible Leather- Look Classic Collection Ring Binder,5.682,1,0.7,-3.788,6,-66.66666666666666,2017-11
97,CA-2017-161018,2017-11-09,2017-11-11,Segunda Classe,PN-18775,Parhena Norris,Home Office,United States,New York City,New York,10009,Leste,FUR-FU-10000629,Móveis,Furnishings,9-3/4 Diameter Round Wall Clock,96.53,7,0.0,40.5426,2,42.0,2017-11
98,CA-2017-157833,2017-06-17,2017-06-20,Primeira Classe,KD-16345,Katherine Ducich,Consumidor,United States,San Francisco,California,94122,Oeste,OFF-BI-10001721,Materiais de Escritório,Binders,Trimflex Flexible Post Binders,51.312,3,0.2,17.9592,3,35.0,2017-06
99,CA-2016-149223,2016-09-06,2016-09-11,Classe Padrão,ER-13855,Elpida Rittenbach,Corporativo,United States,Saint Paul,Minnesota,55106,Central,OFF-AP-10000358,Materiais de Escritório,Appliances,Fellowes Basic Home/Office Series Surge Protectors,77.88,6,0.0,22.5852,5,29.000000000000004,2016-09
100,CA-2016-158568,2016-08-29,2016-09-02,Classe Padrão,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10003256,Materiais de Escritório,Paper,Avery Personal Creations Heavyweight Cards,64.624,7,0.2,22.6184,4,35.0,2016-08
101,CA-2016-158568,2016-08-29,2016-09-02,Classe Padrão,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,TEC-AC-10001767,Tecnologia,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,3,0.2,-10.7973,4,-11.25,2016-08
102,CA-2016-158568,2016-08-29,2016-09-02,Classe Padrão,RB-19465,Rick Bensley,Home Office,United States,Chicago,Illinois,60610,Central,OFF-BI-10002609,Materiais de Escritório,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,3,0.8,-3.0396,4,-170.0,2016-08
103,CA-2016-129903,2016-12-01,2016-12-04,Segunda Classe,GZ-14470,Gary Zandusky,Consumidor,United States,Rochester,Minnesota,55901,Central,OFF-PA-10004040,Materiais de Escritório,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,4,0.0,11.7208,3,49.0,2016-12
104,US-2015-156867,2015-11-13,2015-11-17,Classe Padrão,LC-16870,Lena Cacioppo,Consumidor,United States,Aurora,Colorado,80013,Oeste,TEC-AC-10001552,Tecnologia,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,6,0.2,-26.8758,4,-11.250000000000002,2015-11
105,US-2015-156867,2015-11-13,2015-11-17,Classe Padrão,LC-16870,Lena Cacioppo,Consumidor,United States,Aurora,Colorado,80013,Oeste,FUR-FU-10004006,Móveis,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,-3.8385,4,-3.75,2015-11
106,US-2015-156867,2015-11-13,2015-11-17,Classe Padrão,LC-16870,Lena Cacioppo,Consumidor,United States,Aurora,Colorado,80013,Oeste,OFF-BI-10002794,Materiais de Escritório,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,-25.8174,4,-70.0,2015-11
107,CA-2017-119004,2017-11-23,2017-11-28,Classe Padrão,JM-15250,Janet Martin,Consumidor,United States,Charlotte,North Carolina,28205,Sul,TEC-AC-10003499,Tecnologia,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,5,23.750000000000004,2017-11
108,CA-2017-119004,2017-11-23,2017-11-28,Classe Padrão,JM-15250,Janet Martin,Consumidor,United States,Charlotte,North Carolina,28205,Sul,TEC-PH-10002844,Tecnologia,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,5,7.5,2017-11
109,CA-2017-119004,2017-11-23,2017-11-28,Classe Padrão,JM-15250,Janet Martin,Consumidor,United States,Charlotte,North Carolina,28205,Sul,OFF-AR-10000390,Materiais de Escritório,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,5,32.50000000000001,2017-11
110,CA-2015-129476,2015-10-15,2015-10-20,Classe Padrão,PA-19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TEC-AC-10000844,Tecnologia,Accessories,Logitech Gaming G510s - Keyboard,339.96,5,0.2,67.992,5,20.000000000000004,2015-10
111,CA-2017-146780,2017-12-25,2017-12-30,Classe Padrão,CV-12805,Cynthia Voltz,Corporativo,United States,New York City,New York,10035,Leste,FUR-FU-10001934,Móveis,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.9096,5,25.999999999999996,2017-12
112,CA-2016-128867,2016-11-03,2016-11-10,Classe Padrão,CL-12565,Clay Ludtke,Consumidor,United States,Urbandale,Iowa,50322,Central,OFF-AR-10000380,Materiais de Escritório,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0.0,22.788,7,30.000000000000004,2016-11
113,CA-2016-128867,2016-11-03,2016-11-10,Classe Padrão,CL-12565,Clay Ludtke,Consumidor,United States,Urbandale,Iowa,50322,Central,OFF-BI-10003981,Materiais de Escritório,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0.0,13.3476,7,49.00000000000001,2016-11
114,CA-2014-115259,2014-08-25,2014-08-27,Segunda Classe,RC-19960,Ryan Crowe,Consumidor,United States,Columbus,Ohio,43229,Leste,OFF-FA-10000621,Materiais de Escritório,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,2,36.25000000000001,2014-08
115,CA-2014-115259,2014-08-25,2014-08-27,Segunda Classe,RC-19960,Ryan Crowe,Consumidor,United States,Columbus,Ohio,43229,Leste,OFF-EN-10002600,Materiais de Escritório,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,2,35.0,2014-08
116,CA-2014-115259,2014-08-25,2014-08-27,Segunda Classe,RC-19960,Ryan Crowe,Consumidor,United States,Columbus,Ohio,43229,Leste,OFF-PA-10004965,Materiais de Escritório,Paper,Xerox 1921,23.976,3,0.2,7.4925,2,31.25,2014-08
117,CA-2014-115259,2014-08-25,2014-08-27,Segunda Classe,RC-19960,Ryan Crowe,Consumidor,United States,Columbus,Ohio,43229,Leste,OFF-EN-10002504,Materiais de Escritório,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,2,33.75,2014-08
118,CA-2015-110457,2015-03-02,2015-03-06,Classe Padrão,DK-13090,Dave Kipp,Consumidor,United States,Seattle,Washington,98103,Oeste,FUR-TA-10001768,Móveis,Tables,Hon Racetrack Conference Tables,787.53,3,0.0,165.3813,4,21.000000000000004,2015-03
119,US-2015-136476,2015-04-05,2015-04-10,Classe Padrão,GG-14650,Greg Guthrie,Corporativo,United States,Bristol,Tennessee,37620,Sul,OFF-BI-10003650,Materiais de Escritório,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,-115.7156,5,-73.33333333333333,2015-04
120,CA-2016-103730,2016-06-12,2016-06-15,Primeira Classe,SC-20725,Steven Cartwright,Consumidor,United States,Wilmington,Delaware,19805,Leste,FUR-FU-10002157,Móveis,Furnishings,Artistic Insta-Plaque,47.04,3,0.0,18.3456,3,39.0,2016-06
121,CA-2016-103730,2016-06-12,2016-06-15,Primeira Classe,SC-20725,Steven Cartwright,Consumidor,United States,Wilmington,Delaware,19805,Leste,OFF-BI-10003910,Materiais de Escritório,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0.0,13.878,3,45.0,2016-06
122,CA-2016-103730,2016-06-12,2016-06-15,Primeira Classe,SC-20725,Steven Cartwright,Consumidor,United States,Wilmington,Delaware,19805,Leste,OFF-ST-10000777,Materiais de Escritório,Storage,"Companion Letter/Legal File, Black",226.56,6,0.0,63.4368,3,27.999999999999996,2016-06
123,CA-2016-103730,2016-06-12,2016-06-15,Primeira Classe,SC-20725,Steven Cartwright,Consumidor,United States,Wilmington,Delaware,19805,Leste,OFF-EN-10002500,Materiais de Escritório,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0.0,51.759,3,45.0,2016-06
124,CA-2016-103730,2016-06-12,2016-06-15,Primeira Classe,SC-20725,Steven Cartwright,Consumidor,United States,Wilmington,Delaware,19805,Leste,TEC-PH-10003875,Tecnologia,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0.0,19.7316,3,28.999999999999996,2016-06
125,US-2014-152030,2014-12-26,2014-12-28,Segunda Classe,AD-10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FUR-CH-10004063,Móveis,Chairs,Global Deluxe High-Back Manager's Chair,600.558,3,0.3,-8.5794,2,-1.4285714285714286,2014-12
126,US-2014-134614,2014-09-20,2014-09-25,Classe Padrão,PF-19165,Philip Fox,Consumidor,United States,Bloomington,Illinois,61701,Central,FUR-TA-10004534,Móveis,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.682,5,-66.0,2014-09
127,US-2017-107272,2017-11-05,2017-11-12,Classe Padrão,TS-21610,Troy Staebel,Consumidor,United States,Phoenix,Arizona,85023,Oeste,OFF-BI-10003274,Materiais de Escritório,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,-1.8308,7,-76.66666666666667,2017-11
128,US-2017-107272,2017-11-05,2017-11-12,Classe Padrão,TS-21610,Troy Staebel,Consumidor,United States,Phoenix,Arizona,85023,Oeste,OFF-ST-10002974,Materiais de Escritório,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7,0.2,30.499,7,12.5,2017-11
129,US-2016-125969,2016-11-06,2016-11-10,Segunda Classe,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,Oeste,FUR-CH-10001146,Móveis,Chairs,"Global Task Chair, Black",81.424,2,0.2,-9.1602,4,-11.249999999999998,2016-11
130,US-2016-125969,2016-11-06,2016-11-10,Segunda Classe,LS-16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,Oeste,FUR-FU-10003773,Móveis,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0.0,26.2416,4,10.999999999999998,2016-11
131,US-2017-164147,2017-02-02,2017-02-05,Primeira Classe,DW-13585,Dorothy Wardle,Corporativo,United States,Columbus,Ohio,43229,Leste,TEC-PH-10002293,Tecnologia,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.994,3,-20.0,2017-02
132,US-2017-164147,2017-02-02,2017-02-05,Primeira Classe,DW-13585,Dorothy Wardle,Corporativo,United States,Columbus,Ohio,43229,Leste,OFF-PA-10002377,Materiais de Escritório,Paper,Xerox 1916,78.304,2,0.2,29.364,3,37.5,2017-02
133,US-2017-164147,2017-02-02,2017-02-05,Primeira Classe,DW-13585,Dorothy Wardle,Corporativo,United States,Columbus,Ohio,43229,Leste,OFF-FA-10002780,Materiais de Escritório,Fasteners,Staples,21.456,9,0.2,6.9732,3,32.5,2017-02
134,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-PA-10001804,Materiais de Escritório,Paper,Xerox 195,20.04,3,0.0,9.6192,6,48.0,2016-10
135,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-PA-10001736,Materiais de Escritório,Paper,Xerox 1880,35.44,1,0.0,16.6568,6,47.0,2016-10
136,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-AR-10001149,Materiais de Escritório,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.0,3.456,6,30.0,2016-10
137,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-FA-10002988,Materiais de Escritório,Fasteners,Ideal Clamps,4.02,2,0.0,1.9698,6,49.00000000000001,2016-10
138,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-BI-10004781,Materiais de Escritório,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,6,35.0,2016-10
139,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,OFF-SU-10001218,Materiais de Escritório,Supplies,Fiskars Softgrip Scissors,65.88,6,0.0,18.4464,6,28.000000000000004,2016-10
140,CA-2016-145583,2016-10-13,2016-10-19,Classe Padrão,LC-16885,Lena Creighton,Consumidor,United States,Roseville,California,95661,Oeste,FUR-FU-10001706,Móveis,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0.0,20.6976,6,48.00000000000001,2016-10
141,CA-2016-110366,2016-09-05,2016-09-07,Segunda Classe,JD-15895,Jonathan Doherty,Corporativo,United States,Philadelphia,Pennsylvania,19140,Leste,FUR-FU-10004848,Móveis,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,2,12.5,2016-09
142,CA-2017-106180,2017-09-18,2017-09-23,Classe Padrão,SH-19975,Sally Hughsby,Corporativo,United States,San Francisco,California,94122,Oeste,OFF-AR-10000940,Materiais de Escritório,Art,Newell 343,8.82,3,0.0,2.3814,5,27.0,2017-09
143,CA-2017-106180,2017-09-18,2017-09-23,Classe Padrão,SH-19975,Sally Hughsby,Corporativo,United States,San Francisco,California,94122,Oeste,OFF-EN-10004030,Materiais de Escritório,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,5,47.0,2017-09
144,CA-2017-106180,2017-09-18,2017-09-23,Classe Padrão,SH-19975,Sally Hughsby,Corporativo,United States,San Francisco,California,94122,Oeste,OFF-PA-10004327,Materiais de Escritório,Paper,Xerox 1911,143.7,3,0.0,68.976,5,48.00000000000001,2017-09
145,CA-2017-155376,2017-12-22,2017-12-27,Classe Padrão,SG-20080,Sandra Glassco,Consumidor,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,Materiais de Escritório,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.2518,5,26.0,2017-12
146,CA-2015-110744,2015-09-07,2015-09-12,Classe Padrão,HA-14920,Helen Andreada,Consumidor,United States,Pasadena,California,91104,Oeste,OFF-ST-10003656,Materiais de Escritório,Storage,Safco Industrial Wire Shelving,671.93,7,0.0,20.1579,5,3.0000000000000004,2015-09
147,CA-2014-110072,2014-10-22,2014-10-28,Classe Padrão,MG-17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,Leste,FUR-FU-10000521,Móveis,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4,0.2,12.9096,6,13.749999999999998,2014-10
148,CA-2016-114489,2016-12-05,2016-12-09,Classe Padrão,JE-16165,Justin Ellison,Corporativo,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10000215,Tecnologia,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0.0,103.8015,4,27.0,2016-12
149,CA-2016-114489,2016-12-05,2016-12-09,Classe Padrão,JE-16165,Justin Ellison,Corporativo,United States,Franklin,Wisconsin,53132,Central,TEC-PH-10001448,Tecnologia,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0.0,5.9988,4,4.0,2016-12
150,CA-2016-114489,2016-12-05,2016-12-09,Classe Padrão,JE-16165,Justin Ellison,Corporativo,United States,Franklin,Wisconsin,53132,Central,FUR-CH-10000454,Móveis,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.0,585.552,4,30.000000000000004,2016-12
151,CA-2016-114489,2016-12-05,2016-12-09,Classe Padrão,JE-16165,Justin Ellison,Corporativo,United States,Franklin,Wisconsin,53132,Central,OFF-BI-10002735,Materiais de Escritório,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0.0,80.6285,4,47.0,2016-12
152,CA-2016-158834,2016-03-13,2016-03-16,Primeira Classe,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,Oeste,OFF-AP-10000326,Materiais de Escritório,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,3,11.25,2016-03
153,CA-2016-158834,2016-03-13,2016-03-16,Primeira Classe,TW-21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,Oeste,TEC-PH-10001254,Tecnologia,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,3,7.5,2016-03
154,CA-2015-124919,2015-05-31,2015-06-02,Primeira Classe,SP-20650,Stephanie Phelps,Corporativo,United States,San Jose,California,95123,Oeste,OFF-PA-10001950,Materiais de Escritório,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0.0,26.271,2,45.0,2015-05
155,CA-2015-124919,2015-05-31,2015-06-02,Primeira Classe,SP-20650,Stephanie Phelps,Corporativo,United States,San Jose,California,95123,Oeste,OFF-PA-10002254,Materiais de Escritório,Paper,Xerox 1883,105.52,4,0.0,48.5392,2,46.0,2015-05
156,CA-2015-124919,2015-05-31,2015-06-02,Primeira Classe,SP-20650,Stephanie Phelps,Corporativo,United States,San Jose,California,95123,Oeste,OFF-ST-10001590,Materiais de Escritório,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.0,21.0288,2,26.0,2015-05
157,CA-2015-118948,2015-05-28,2015-06-03,Classe Padrão,NK-18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,Oeste,OFF-AR-10001547,Materiais de Escritório,Art,Newell 311,6.63,3,0.0,1.7901,6,27.0,2015-05
158,CA-2014-104269,2014-03-01,2014-03-06,Segunda Classe,DB-13060,Dave Brooks,Consumidor,United States,Seattle,Washington,98115,Oeste,FUR-CH-10004063,Móveis,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2,0.2,51.4764,5,11.25,2014-03
159,CA-2016-114104,2016-11-20,2016-11-24,Classe Padrão,NP-18670,Nora Paige,Consumidor,United States,Edmond,Oklahoma,73034,Central,OFF-LA-10002475,Materiais de Escritório,Labels,Avery 519,14.62,2,0.0,6.8714,4,47.0,2016-11
160,CA-2016-114104,2016-11-20,2016-11-24,Classe Padrão,NP-18670,Nora Paige,Consumidor,United States,Edmond,Oklahoma,73034,Central,TEC-PH-10004536,Tecnologia,Phones,Avaya 5420 Digital phone,944.93,7,0.0,236.2325,4,25.0,2016-11
161,CA-2016-162733,2016-05-11,2016-05-12,Primeira Classe,TT-21070,Ted Trevino,Consumidor,United States,Los Angeles,California,90045,Oeste,OFF-PA-10002751,Materiais de Escritório,Paper,Xerox 1920,5.98,1,0.0,2.691,1,44.99999999999999,2016-05
162,CA-2015-119697,2015-12-28,2015-12-31,Segunda Classe,EM-13960,Eric Murdock,Consumidor,United States,Philadelphia,Pennsylvania,19134,Leste,TEC-AC-10003657,Tecnologia,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2,0.2,1.3596,3,2.5,2015-12
163,CA-2016-154508,2016-11-16,2016-11-20,Classe Padrão,RD-19900,Ruben Dartt,Consumidor,United States,Carlsbad,New Mexico,88220,Oeste,OFF-EN-10001990,Materiais de Escritório,Envelopes,Staple envelope,28.4,5,0.0,13.348,4,47.0,2016-11
164,CA-2016-113817,2016-11-07,2016-11-11,Classe Padrão,MJ-17740,Max Jones,Consumidor,United States,Seattle,Washington,98115,Oeste,OFF-BI-10004002,Materiais de Escritório,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,4,35.0,2016-11
165,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,OFF-AR-10004441,Materiais de Escritório,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,4,27.500000000000004,2014-09
166,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,TEC-MA-10000822,Tecnologia,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,-1359.992,4,-16.666666666666664,2014-09
167,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,OFF-ST-10000991,Materiais de Escritório,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,-58.6347,4,-21.250000000000004,2014-09
168,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,FUR-CH-10004287,Móveis,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.858,4,-1.4285714285714286,2014-09
169,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,OFF-AR-10002656,Materiais de Escritório,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,4,21.25,2014-09
170,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,OFF-AP-10002518,Materiais de Escritório,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.849,4,-255.00000000000003,2014-09
171,CA-2014-139892,2014-09-08,2014-09-12,Classe Padrão,BM-11140,Becky Martin,Consumidor,United States,San Antonio,Texas,78207,Central,TEC-PH-10003931,Tecnologia,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,4,6.25,2014-09
172,CA-2014-118962,2014-08-05,2014-08-09,Classe Padrão,CS-12130,Chad Sievert,Consumidor,United States,Los Angeles,California,90004,Oeste,OFF-PA-10000659,Materiais de Escritório,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.0,9.8418,4,46.99999999999999,2014-08
